transactionId,ticketId,fanId,amount,paymentMethod,status
TR38354,T38354,FAN37742,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38355,T38355,FAN43625,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38356,T38356,FAN30922,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38357,T38357,FAN36146,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38358,T38358,FAN20682,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38359,T38359,FAN13948,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38360,T38360,FAN38892,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38361,T38361,FAN14424,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38362,T38362,FAN45628,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38363,T38363,FAN1232,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38364,T38364,FAN18142,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38365,T38365,FAN7852,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38366,T38366,FAN35492,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR88366,T38366,FAN35492,800000.0,ONLINE,SUCCESS,2026-07-03T02:00:17.9908921
TR38367,T38367,FAN38140,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38368,T38368,FAN49676,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38369,T38369,FAN451,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38370,T38370,FAN43576,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38371,T38371,FAN6142,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38372,T38372,FAN45030,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38373,T38373,FAN5896,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38374,T38374,FAN41852,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38375,T38375,FAN38836,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38376,T38376,FAN6675,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38377,T38377,FAN40644,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38378,T38378,FAN8460,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38379,T38379,FAN19194,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38380,T38380,FAN11026,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38381,T38381,FAN32831,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38382,T38382,FAN11774,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38383,T38383,FAN22167,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38384,T38384,FAN34872,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38385,T38385,FAN28687,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38386,T38386,FAN29874,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38387,T38387,FAN7450,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38388,T38388,FAN36020,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38389,T38389,FAN390,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38390,T38390,FAN39001,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38391,T38391,FAN21180,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38392,T38392,FAN4448,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38393,T38393,FAN40192,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38394,T38394,FAN48759,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38395,T38395,FAN42623,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38396,T38396,FAN15668,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38397,T38397,FAN3557,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38398,T38398,FAN11763,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38399,T38399,FAN10739,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38400,T38400,FAN32374,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38401,T38401,FAN16410,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38402,T38402,FAN9624,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38403,T38403,FAN7441,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38404,T38404,FAN196,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR88404,T38404,FAN196,800000.0,ONLINE,SUCCESS,2026-07-03T02:00:17.9908921
TR38405,T38405,FAN10190,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38406,T38406,FAN4626,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38407,T38407,FAN9662,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38408,T38408,FAN10880,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38409,T38409,FAN37474,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38410,T38410,FAN46735,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38411,T38411,FAN45024,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38412,T38412,FAN49116,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38413,T38413,FAN33138,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38414,T38414,FAN7249,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38415,T38415,FAN19233,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38416,T38416,FAN28214,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38417,T38417,FAN34339,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38418,T38418,FAN8930,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38419,T38419,FAN48623,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38420,T38420,FAN8073,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR88420,T38420,FAN8073,800000.0,ONLINE,SUCCESS,2026-07-03T02:00:17.9908921
TR38421,T38421,FAN6135,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38422,T38422,FAN43908,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38423,T38423,FAN38256,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38424,T38424,FAN7845,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38425,T38425,FAN30563,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38426,T38426,FAN26976,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38427,T38427,FAN3910,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38428,T38428,FAN5751,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38429,T38429,FAN36526,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38430,T38430,FAN13568,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38431,T38431,FAN17340,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38432,T38432,FAN23050,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38433,T38433,FAN12924,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38434,T38434,FAN45137,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38435,T38435,FAN18860,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38436,T38436,FAN12279,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38437,T38437,FAN35033,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38438,T38438,FAN35108,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38439,T38439,FAN41041,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38440,T38440,FAN24578,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38441,T38441,FAN38685,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38442,T38442,FAN43186,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38443,T38443,FAN49607,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38444,T38444,FAN29794,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38445,T38445,FAN41745,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38446,T38446,FAN17685,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38447,T38447,FAN22999,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38448,T38448,FAN18934,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38449,T38449,FAN1975,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38450,T38450,FAN2530,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR88450,T38450,FAN2530,800000.0,ONLINE,SUCCESS,2026-07-03T02:00:17.9908921
TR38451,T38451,FAN10488,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38452,T38452,FAN7859,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38453,T38453,FAN21389,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38454,T38454,FAN7906,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38455,T38455,FAN27979,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38456,T38456,FAN8171,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38457,T38457,FAN49308,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38458,T38458,FAN20563,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38459,T38459,FAN40590,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38460,T38460,FAN5659,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38461,T38461,FAN49222,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38462,T38462,FAN47372,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38463,T38463,FAN14305,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38464,T38464,FAN27551,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38465,T38465,FAN28137,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38466,T38466,FAN43896,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38467,T38467,FAN42463,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38468,T38468,FAN27430,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38469,T38469,FAN31823,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38470,T38470,FAN26616,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38471,T38471,FAN47985,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38472,T38472,FAN24263,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38473,T38473,FAN27869,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38474,T38474,FAN37519,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38475,T38475,FAN6806,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38476,T38476,FAN11028,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38477,T38477,FAN7545,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38478,T38478,FAN7900,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38479,T38479,FAN45203,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38480,T38480,FAN30653,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38481,T38481,FAN44731,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38482,T38482,FAN5972,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR88482,T38482,FAN5972,800000.0,ONLINE,SUCCESS,2026-07-03T02:00:17.9908921
TR38483,T38483,FAN35668,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38484,T38484,FAN5691,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38485,T38485,FAN32220,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38486,T38486,FAN22843,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38487,T38487,FAN16512,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38488,T38488,FAN28334,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38489,T38489,FAN32194,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38490,T38490,FAN20059,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38491,T38491,FAN11070,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38492,T38492,FAN33904,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38493,T38493,FAN24746,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38494,T38494,FAN31365,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38495,T38495,FAN7534,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38496,T38496,FAN43145,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38497,T38497,FAN7157,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38498,T38498,FAN20655,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38499,T38499,FAN13320,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38500,T38500,FAN5213,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38501,T38501,FAN40933,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38502,T38502,FAN49031,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38503,T38503,FAN24032,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38504,T38504,FAN13372,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38505,T38505,FAN4861,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38506,T38506,FAN21636,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38507,T38507,FAN21460,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38508,T38508,FAN49060,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38509,T38509,FAN15640,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38510,T38510,FAN46676,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38511,T38511,FAN33648,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38512,T38512,FAN39776,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38513,T38513,FAN47666,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38514,T38514,FAN28269,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38515,T38515,FAN11075,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38516,T38516,FAN33706,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38517,T38517,FAN1306,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38518,T38518,FAN21494,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38519,T38519,FAN47267,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38520,T38520,FAN32541,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38521,T38521,FAN19729,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38522,T38522,FAN11955,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38523,T38523,FAN15630,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38524,T38524,FAN13896,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38525,T38525,FAN39718,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38526,T38526,FAN9100,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38527,T38527,FAN37247,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38528,T38528,FAN8223,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38529,T38529,FAN18287,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38530,T38530,FAN46699,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38531,T38531,FAN46152,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38532,T38532,FAN27507,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38533,T38533,FAN20432,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38534,T38534,FAN18696,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38535,T38535,FAN27539,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38536,T38536,FAN10895,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38537,T38537,FAN6133,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38538,T38538,FAN32746,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38539,T38539,FAN154,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38540,T38540,FAN47332,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38541,T38541,FAN13034,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38542,T38542,FAN13693,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38543,T38543,FAN32875,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38544,T38544,FAN23286,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38545,T38545,FAN1597,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38546,T38546,FAN4288,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38547,T38547,FAN48851,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38548,T38548,FAN20315,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38549,T38549,FAN37260,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38550,T38550,FAN47610,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38551,T38551,FAN41319,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38552,T38552,FAN49619,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38553,T38553,FAN42320,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38554,T38554,FAN33815,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38555,T38555,FAN5012,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38556,T38556,FAN14052,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38557,T38557,FAN42218,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38558,T38558,FAN10255,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38559,T38559,FAN35039,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38560,T38560,FAN40038,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38561,T38561,FAN8891,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38562,T38562,FAN28927,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38563,T38563,FAN33229,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38564,T38564,FAN25588,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38565,T38565,FAN34215,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38566,T38566,FAN39282,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR88566,T38566,FAN39282,800000.0,ONLINE,SUCCESS,2026-07-03T02:00:17.9908921
TR38567,T38567,FAN49597,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38568,T38568,FAN42029,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38569,T38569,FAN10831,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38570,T38570,FAN7855,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38571,T38571,FAN12111,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38572,T38572,FAN28405,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38573,T38573,FAN21598,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38574,T38574,FAN3590,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38575,T38575,FAN30240,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38576,T38576,FAN24419,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38577,T38577,FAN3373,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38578,T38578,FAN3601,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38579,T38579,FAN42678,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38580,T38580,FAN27350,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38581,T38581,FAN46952,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38582,T38582,FAN16560,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38583,T38583,FAN16095,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38584,T38584,FAN19808,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38585,T38585,FAN5227,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9908921
TR38586,T38586,FAN37618,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9908921
TR38587,T38587,FAN11545,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38588,T38588,FAN7303,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38589,T38589,FAN20497,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38590,T38590,FAN10702,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38591,T38591,FAN506,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38592,T38592,FAN9603,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38593,T38593,FAN9640,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38594,T38594,FAN40349,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38595,T38595,FAN40120,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38596,T38596,FAN39208,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38597,T38597,FAN30158,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38598,T38598,FAN29886,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38599,T38599,FAN10849,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38600,T38600,FAN12180,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38601,T38601,FAN49524,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38602,T38602,FAN45164,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38603,T38603,FAN34858,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38604,T38604,FAN47257,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38605,T38605,FAN36641,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38606,T38606,FAN30815,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38607,T38607,FAN43736,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38608,T38608,FAN44061,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38609,T38609,FAN12740,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38610,T38610,FAN46979,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38611,T38611,FAN27369,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38612,T38612,FAN42069,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38613,T38613,FAN28100,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38614,T38614,FAN3503,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38615,T38615,FAN27441,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38616,T38616,FAN4064,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38617,T38617,FAN36506,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38618,T38618,FAN29456,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38619,T38619,FAN38868,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38620,T38620,FAN25201,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38621,T38621,FAN26171,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38622,T38622,FAN47001,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38623,T38623,FAN10619,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38624,T38624,FAN4876,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38625,T38625,FAN17513,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38626,T38626,FAN36443,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38627,T38627,FAN2600,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
TR38628,T38628,FAN3800,800000.0,ONLINE,CONFIRMED,2026-07-03T02:00:17.9919009
TR38629,T38629,FAN44443,300000.0,CASH,SUCCESS,2026-07-03T02:00:17.9919009
