seatId,sectionId,row,number,status,version
SEAT18957,SEC19,48,17,BOOKED,0
SEAT18958,SEC19,48,18,BOOKED,0
SEAT18959,SEC19,48,19,BOOKED,0
SEAT18960,SEC19,48,20,BOOKED,0
SEAT18961,SEC19,49,1,BOOKED,0
SEAT18962,SEC19,49,2,BOOKED,0
SEAT18963,SEC19,49,3,BOOKED,0
SEAT18964,SEC19,49,4,BOOKED,0
SEAT18965,SEC19,49,5,BOOKED,0
SEAT18966,SEC19,49,6,BOOKED,0
SEAT18967,SEC19,49,7,BOOKED,0
SEAT18968,SEC19,49,8,BOOKED,0
SEAT18969,SEC19,49,9,BOOKED,0
SEAT18970,SEC19,49,10,BOOKED,0
SEAT18971,SEC19,49,11,BOOKED,0
SEAT18972,SEC19,49,12,BOOKED,0
SEAT18973,SEC19,49,13,BOOKED,0
SEAT18974,SEC19,49,14,BOOKED,0
SEAT18975,SEC19,49,15,BOOKED,0
SEAT18976,SEC19,49,16,BOOKED,0
SEAT18977,SEC19,49,17,BOOKED,0
SEAT18978,SEC19,49,18,BOOKED,0
SEAT18979,SEC19,49,19,BOOKED,0
SEAT18980,SEC19,49,20,BOOKED,0
SEAT18981,SEC19,50,1,BOOKED,0
SEAT18982,SEC19,50,2,BOOKED,0
SEAT18983,SEC19,50,3,BOOKED,0
SEAT18984,SEC19,50,4,BOOKED,0
SEAT18985,SEC19,50,5,BOOKED,0
SEAT18986,SEC19,50,6,BOOKED,0
SEAT18987,SEC19,50,7,AVAILABLE,0
SEAT18988,SEC19,50,8,BOOKED,0
SEAT18989,SEC19,50,9,BOOKED,0
SEAT18990,SEC19,50,10,BOOKED,0
SEAT18991,SEC19,50,11,BOOKED,0
SEAT18992,SEC19,50,12,BOOKED,0
SEAT18993,SEC19,50,13,BOOKED,0
SEAT18994,SEC19,50,14,BOOKED,0
SEAT18995,SEC19,50,15,BOOKED,0
SEAT18996,SEC19,50,16,BOOKED,0
SEAT18997,SEC19,50,17,BOOKED,0
SEAT18998,SEC19,50,18,BOOKED,0
SEAT18999,SEC19,50,19,BOOKED,0
SEAT19000,SEC19,50,20,BOOKED,0
SEAT19001,SEC20,1,1,AVAILABLE,0
SEAT19002,SEC20,1,2,BOOKED,0
SEAT19003,SEC20,1,3,BOOKED,0
SEAT19004,SEC20,1,4,BOOKED,0
SEAT19005,SEC20,1,5,BOOKED,0
SEAT19006,SEC20,1,6,BOOKED,0
SEAT19007,SEC20,1,7,BOOKED,0
SEAT19008,SEC20,1,8,BOOKED,0
SEAT19009,SEC20,1,9,BOOKED,0
SEAT19010,SEC20,1,10,BOOKED,0
SEAT19011,SEC20,1,11,BOOKED,0
SEAT19012,SEC20,1,12,BOOKED,0
SEAT19013,SEC20,1,13,BOOKED,0
SEAT19014,SEC20,1,14,BOOKED,0
SEAT19015,SEC20,1,15,BOOKED,0
SEAT19016,SEC20,1,16,BOOKED,0
SEAT19017,SEC20,1,17,BOOKED,0
SEAT19018,SEC20,1,18,BOOKED,0
SEAT19019,SEC20,1,19,BOOKED,0
SEAT19020,SEC20,1,20,BOOKED,0
SEAT19021,SEC20,2,1,BOOKED,0
SEAT19022,SEC20,2,2,BOOKED,0
SEAT19023,SEC20,2,3,BOOKED,0
SEAT19024,SEC20,2,4,BOOKED,0
SEAT19025,SEC20,2,5,BOOKED,0
SEAT19026,SEC20,2,6,BOOKED,0
SEAT19027,SEC20,2,7,BOOKED,0
SEAT19028,SEC20,2,8,BOOKED,0
SEAT19029,SEC20,2,9,BOOKED,0
SEAT19030,SEC20,2,10,BOOKED,0
SEAT19031,SEC20,2,11,BOOKED,0
SEAT19032,SEC20,2,12,BOOKED,0
SEAT19033,SEC20,2,13,BOOKED,0
SEAT19034,SEC20,2,14,BOOKED,0
SEAT19035,SEC20,2,15,BOOKED,0
SEAT19036,SEC20,2,16,BOOKED,0
SEAT19037,SEC20,2,17,BOOKED,0
SEAT19038,SEC20,2,18,BOOKED,0
SEAT19039,SEC20,2,19,BOOKED,0
SEAT19040,SEC20,2,20,BOOKED,0
SEAT19041,SEC20,3,1,BOOKED,0
SEAT19042,SEC20,3,2,BOOKED,0
SEAT19043,SEC20,3,3,BOOKED,0
SEAT19044,SEC20,3,4,BOOKED,0
SEAT19045,SEC20,3,5,BOOKED,0
SEAT19046,SEC20,3,6,BOOKED,0
SEAT19047,SEC20,3,7,BOOKED,0
SEAT19048,SEC20,3,8,BOOKED,0
SEAT19049,SEC20,3,9,BOOKED,0
SEAT19050,SEC20,3,10,BOOKED,0
SEAT19051,SEC20,3,11,BOOKED,0
SEAT19052,SEC20,3,12,BOOKED,0
SEAT19053,SEC20,3,13,BOOKED,0
SEAT19054,SEC20,3,14,BOOKED,0
SEAT19055,SEC20,3,15,BOOKED,0
SEAT19056,SEC20,3,16,BOOKED,0
SEAT19057,SEC20,3,17,BOOKED,0
SEAT19058,SEC20,3,18,BOOKED,0
SEAT19059,SEC20,3,19,BOOKED,0
SEAT19060,SEC20,3,20,BOOKED,0
SEAT19061,SEC20,4,1,BOOKED,0
SEAT19062,SEC20,4,2,BOOKED,0
SEAT19063,SEC20,4,3,BOOKED,0
SEAT19064,SEC20,4,4,BOOKED,0
SEAT19065,SEC20,4,5,BOOKED,0
SEAT19066,SEC20,4,6,BOOKED,0
SEAT19067,SEC20,4,7,BOOKED,0
SEAT19068,SEC20,4,8,BOOKED,0
SEAT19069,SEC20,4,9,BOOKED,0
SEAT19070,SEC20,4,10,BOOKED,0
SEAT19071,SEC20,4,11,BOOKED,0
SEAT19072,SEC20,4,12,BOOKED,0
SEAT19073,SEC20,4,13,BOOKED,0
SEAT19074,SEC20,4,14,BOOKED,0
SEAT19075,SEC20,4,15,BOOKED,0
SEAT19076,SEC20,4,16,BOOKED,0
SEAT19077,SEC20,4,17,BOOKED,0
SEAT19078,SEC20,4,18,BOOKED,0
SEAT19079,SEC20,4,19,BOOKED,0
SEAT19080,SEC20,4,20,BOOKED,0
SEAT19081,SEC20,5,1,BOOKED,0
SEAT19082,SEC20,5,2,BOOKED,0
SEAT19083,SEC20,5,3,BOOKED,0
SEAT19084,SEC20,5,4,BOOKED,0
SEAT19085,SEC20,5,5,BOOKED,0
SEAT19086,SEC20,5,6,BOOKED,0
SEAT19087,SEC20,5,7,BOOKED,0
SEAT19088,SEC20,5,8,BOOKED,0
SEAT19089,SEC20,5,9,BOOKED,0
SEAT19090,SEC20,5,10,BOOKED,0
SEAT19091,SEC20,5,11,BOOKED,0
SEAT19092,SEC20,5,12,BOOKED,0
SEAT19093,SEC20,5,13,BOOKED,0
SEAT19094,SEC20,5,14,BOOKED,0
SEAT19095,SEC20,5,15,BOOKED,0
SEAT19096,SEC20,5,16,BOOKED,0
SEAT19097,SEC20,5,17,BOOKED,0
SEAT19098,SEC20,5,18,BOOKED,0
SEAT19099,SEC20,5,19,BOOKED,0
SEAT19100,SEC20,5,20,BOOKED,0
SEAT19101,SEC20,6,1,BOOKED,0
SEAT19102,SEC20,6,2,BOOKED,0
SEAT19103,SEC20,6,3,BOOKED,0
SEAT19104,SEC20,6,4,BOOKED,0
SEAT19105,SEC20,6,5,BOOKED,0
SEAT19106,SEC20,6,6,BOOKED,0
SEAT19107,SEC20,6,7,BOOKED,0
SEAT19108,SEC20,6,8,BOOKED,0
SEAT19109,SEC20,6,9,BOOKED,0
SEAT19110,SEC20,6,10,BOOKED,0
SEAT19111,SEC20,6,11,BOOKED,0
SEAT19112,SEC20,6,12,BOOKED,0
SEAT19113,SEC20,6,13,BOOKED,0
SEAT19114,SEC20,6,14,BOOKED,0
SEAT19115,SEC20,6,15,BOOKED,0
SEAT19116,SEC20,6,16,BOOKED,0
SEAT19117,SEC20,6,17,BOOKED,0
SEAT19118,SEC20,6,18,BOOKED,0
SEAT19119,SEC20,6,19,BOOKED,0
SEAT19120,SEC20,6,20,AVAILABLE,0
SEAT19121,SEC20,7,1,BOOKED,0
SEAT19122,SEC20,7,2,BOOKED,0
SEAT19123,SEC20,7,3,BOOKED,0
SEAT19124,SEC20,7,4,BOOKED,0
SEAT19125,SEC20,7,5,BOOKED,0
SEAT19126,SEC20,7,6,BOOKED,0
SEAT19127,SEC20,7,7,BOOKED,0
SEAT19128,SEC20,7,8,BOOKED,0
SEAT19129,SEC20,7,9,BOOKED,0
SEAT19130,SEC20,7,10,BOOKED,0
SEAT19131,SEC20,7,11,BOOKED,0
SEAT19132,SEC20,7,12,BOOKED,0
SEAT19133,SEC20,7,13,BOOKED,0
SEAT19134,SEC20,7,14,BOOKED,0
SEAT19135,SEC20,7,15,BOOKED,0
SEAT19136,SEC20,7,16,BOOKED,0
SEAT19137,SEC20,7,17,BOOKED,0
SEAT19138,SEC20,7,18,BOOKED,0
SEAT19139,SEC20,7,19,BOOKED,0
SEAT19140,SEC20,7,20,BOOKED,0
SEAT19141,SEC20,8,1,BOOKED,0
SEAT19142,SEC20,8,2,BOOKED,0
SEAT19143,SEC20,8,3,BOOKED,0
SEAT19144,SEC20,8,4,BOOKED,0
SEAT19145,SEC20,8,5,BOOKED,0
SEAT19146,SEC20,8,6,BOOKED,0
SEAT19147,SEC20,8,7,BOOKED,0
SEAT19148,SEC20,8,8,BOOKED,0
SEAT19149,SEC20,8,9,BOOKED,0
SEAT19150,SEC20,8,10,BOOKED,0
SEAT19151,SEC20,8,11,BOOKED,0
SEAT19152,SEC20,8,12,BOOKED,0
SEAT19153,SEC20,8,13,BOOKED,0
SEAT19154,SEC20,8,14,BOOKED,0
SEAT19155,SEC20,8,15,BOOKED,0
SEAT19156,SEC20,8,16,BOOKED,0
SEAT19157,SEC20,8,17,BOOKED,0
SEAT19158,SEC20,8,18,BOOKED,0
SEAT19159,SEC20,8,19,BOOKED,0
SEAT19160,SEC20,8,20,BOOKED,0
SEAT19161,SEC20,9,1,BOOKED,0
SEAT19162,SEC20,9,2,BOOKED,0
SEAT19163,SEC20,9,3,BOOKED,0
SEAT19164,SEC20,9,4,BOOKED,0
SEAT19165,SEC20,9,5,BOOKED,0
SEAT19166,SEC20,9,6,BOOKED,0
SEAT19167,SEC20,9,7,BOOKED,0
SEAT19168,SEC20,9,8,BOOKED,0
SEAT19169,SEC20,9,9,BOOKED,0
SEAT19170,SEC20,9,10,BOOKED,0
SEAT19171,SEC20,9,11,BOOKED,0
SEAT19172,SEC20,9,12,BOOKED,0
SEAT19173,SEC20,9,13,BOOKED,0
SEAT19174,SEC20,9,14,BOOKED,0
SEAT19175,SEC20,9,15,BOOKED,0
SEAT19176,SEC20,9,16,BOOKED,0
SEAT19177,SEC20,9,17,BOOKED,0
SEAT19178,SEC20,9,18,BOOKED,0
SEAT19179,SEC20,9,19,BOOKED,0
SEAT19180,SEC20,9,20,BOOKED,0
SEAT19181,SEC20,10,1,AVAILABLE,0
SEAT19182,SEC20,10,2,BOOKED,0
SEAT19183,SEC20,10,3,BOOKED,0
SEAT19184,SEC20,10,4,BOOKED,0
SEAT19185,SEC20,10,5,BOOKED,0
SEAT19186,SEC20,10,6,BOOKED,0
SEAT19187,SEC20,10,7,BOOKED,0
SEAT19188,SEC20,10,8,BOOKED,0
SEAT19189,SEC20,10,9,BOOKED,0
SEAT19190,SEC20,10,10,BOOKED,0
SEAT19191,SEC20,10,11,BOOKED,0
SEAT19192,SEC20,10,12,AVAILABLE,0
SEAT19193,SEC20,10,13,BOOKED,0
SEAT19194,SEC20,10,14,BOOKED,0
SEAT19195,SEC20,10,15,BOOKED,0
SEAT19196,SEC20,10,16,BOOKED,0
SEAT19197,SEC20,10,17,BOOKED,0
SEAT19198,SEC20,10,18,BOOKED,0
SEAT19199,SEC20,10,19,BOOKED,0
SEAT19200,SEC20,10,20,BOOKED,0
SEAT19201,SEC20,11,1,BOOKED,0
SEAT19202,SEC20,11,2,BOOKED,0
SEAT19203,SEC20,11,3,BOOKED,0
SEAT19204,SEC20,11,4,BOOKED,0
SEAT19205,SEC20,11,5,BOOKED,0
SEAT19206,SEC20,11,6,BOOKED,0
SEAT19207,SEC20,11,7,BOOKED,0
SEAT19208,SEC20,11,8,BOOKED,0
SEAT19209,SEC20,11,9,BOOKED,0
SEAT19210,SEC20,11,10,BOOKED,0
SEAT19211,SEC20,11,11,BOOKED,0
SEAT19212,SEC20,11,12,BOOKED,0
SEAT19213,SEC20,11,13,BOOKED,0
SEAT19214,SEC20,11,14,BOOKED,0
SEAT19215,SEC20,11,15,BOOKED,0
SEAT19216,SEC20,11,16,BOOKED,0
SEAT19217,SEC20,11,17,BOOKED,0
SEAT19218,SEC20,11,18,BOOKED,0
SEAT19219,SEC20,11,19,BOOKED,0
SEAT19220,SEC20,11,20,BOOKED,0
SEAT19221,SEC20,12,1,BOOKED,0
SEAT19222,SEC20,12,2,BOOKED,0
SEAT19223,SEC20,12,3,BOOKED,0
SEAT19224,SEC20,12,4,BOOKED,0
SEAT19225,SEC20,12,5,BOOKED,0
SEAT19226,SEC20,12,6,BOOKED,0
SEAT19227,SEC20,12,7,BOOKED,0
SEAT19228,SEC20,12,8,BOOKED,0
SEAT19229,SEC20,12,9,BOOKED,0
SEAT19230,SEC20,12,10,BOOKED,0
SEAT19231,SEC20,12,11,BOOKED,0
SEAT19232,SEC20,12,12,BOOKED,0
SEAT19233,SEC20,12,13,BOOKED,0
SEAT19234,SEC20,12,14,BOOKED,0
SEAT19235,SEC20,12,15,BOOKED,0
SEAT19236,SEC20,12,16,BOOKED,0
SEAT19237,SEC20,12,17,BOOKED,0
SEAT19238,SEC20,12,18,BOOKED,0
SEAT19239,SEC20,12,19,BOOKED,0
SEAT19240,SEC20,12,20,BOOKED,0
SEAT19241,SEC20,13,1,BOOKED,0
SEAT19242,SEC20,13,2,BOOKED,0
SEAT19243,SEC20,13,3,BOOKED,0
SEAT19244,SEC20,13,4,BOOKED,0
SEAT19245,SEC20,13,5,BOOKED,0
SEAT19246,SEC20,13,6,BOOKED,0
SEAT19247,SEC20,13,7,BOOKED,0
SEAT19248,SEC20,13,8,BOOKED,0
SEAT19249,SEC20,13,9,BOOKED,0
SEAT19250,SEC20,13,10,BOOKED,0
SEAT19251,SEC20,13,11,BOOKED,0
SEAT19252,SEC20,13,12,BOOKED,0
SEAT19253,SEC20,13,13,BOOKED,0
SEAT19254,SEC20,13,14,BOOKED,0
SEAT19255,SEC20,13,15,BOOKED,0
SEAT19256,SEC20,13,16,BOOKED,0
SEAT19257,SEC20,13,17,AVAILABLE,0
SEAT19258,SEC20,13,18,BOOKED,0
SEAT19259,SEC20,13,19,BOOKED,0
SEAT19260,SEC20,13,20,BOOKED,0
SEAT19261,SEC20,14,1,BOOKED,0
SEAT19262,SEC20,14,2,BOOKED,0
SEAT19263,SEC20,14,3,BOOKED,0
SEAT19264,SEC20,14,4,BOOKED,0
SEAT19265,SEC20,14,5,BOOKED,0
SEAT19266,SEC20,14,6,BOOKED,0
SEAT19267,SEC20,14,7,BOOKED,0
SEAT19268,SEC20,14,8,BOOKED,0
SEAT19269,SEC20,14,9,BOOKED,0
SEAT19270,SEC20,14,10,BOOKED,0
SEAT19271,SEC20,14,11,BOOKED,0
SEAT19272,SEC20,14,12,BOOKED,0
SEAT19273,SEC20,14,13,BOOKED,0
SEAT19274,SEC20,14,14,BOOKED,0
SEAT19275,SEC20,14,15,BOOKED,0
SEAT19276,SEC20,14,16,BOOKED,0
SEAT19277,SEC20,14,17,BOOKED,0
SEAT19278,SEC20,14,18,BOOKED,0
SEAT19279,SEC20,14,19,BOOKED,0
SEAT19280,SEC20,14,20,BOOKED,0
SEAT19281,SEC20,15,1,BOOKED,0
SEAT19282,SEC20,15,2,BOOKED,0
SEAT19283,SEC20,15,3,BOOKED,0
SEAT19284,SEC20,15,4,BOOKED,0
SEAT19285,SEC20,15,5,BOOKED,0
SEAT19286,SEC20,15,6,BOOKED,0
SEAT19287,SEC20,15,7,BOOKED,0
SEAT19288,SEC20,15,8,BOOKED,0
SEAT19289,SEC20,15,9,BOOKED,0
SEAT19290,SEC20,15,10,BOOKED,0
SEAT19291,SEC20,15,11,BOOKED,0
SEAT19292,SEC20,15,12,BOOKED,0
SEAT19293,SEC20,15,13,BOOKED,0
SEAT19294,SEC20,15,14,BOOKED,0
SEAT19295,SEC20,15,15,BOOKED,0
SEAT19296,SEC20,15,16,BOOKED,0
SEAT19297,SEC20,15,17,BOOKED,0
SEAT19298,SEC20,15,18,BOOKED,0
SEAT19299,SEC20,15,19,BOOKED,0
SEAT19300,SEC20,15,20,BOOKED,0
SEAT19301,SEC20,16,1,BOOKED,0
SEAT19302,SEC20,16,2,BOOKED,0
SEAT19303,SEC20,16,3,BOOKED,0
SEAT19304,SEC20,16,4,BOOKED,0
SEAT19305,SEC20,16,5,BOOKED,0
SEAT19306,SEC20,16,6,BOOKED,0
SEAT19307,SEC20,16,7,BOOKED,0
SEAT19308,SEC20,16,8,BOOKED,0
SEAT19309,SEC20,16,9,BOOKED,0
SEAT19310,SEC20,16,10,BOOKED,0
SEAT19311,SEC20,16,11,BOOKED,0
SEAT19312,SEC20,16,12,BOOKED,0
SEAT19313,SEC20,16,13,AVAILABLE,0
SEAT19314,SEC20,16,14,BOOKED,0
SEAT19315,SEC20,16,15,BOOKED,0
SEAT19316,SEC20,16,16,BOOKED,0
SEAT19317,SEC20,16,17,BOOKED,0
SEAT19318,SEC20,16,18,BOOKED,0
SEAT19319,SEC20,16,19,BOOKED,0
SEAT19320,SEC20,16,20,BOOKED,0
SEAT19321,SEC20,17,1,BOOKED,0
SEAT19322,SEC20,17,2,BOOKED,0
SEAT19323,SEC20,17,3,BOOKED,0
SEAT19324,SEC20,17,4,BOOKED,0
SEAT19325,SEC20,17,5,BOOKED,0
SEAT19326,SEC20,17,6,BOOKED,0
SEAT19327,SEC20,17,7,BOOKED,0
SEAT19328,SEC20,17,8,AVAILABLE,0
SEAT19329,SEC20,17,9,BOOKED,0
SEAT19330,SEC20,17,10,BOOKED,0
SEAT19331,SEC20,17,11,BOOKED,0
SEAT19332,SEC20,17,12,BOOKED,0
SEAT19333,SEC20,17,13,BOOKED,0
SEAT19334,SEC20,17,14,BOOKED,0
SEAT19335,SEC20,17,15,BOOKED,0
SEAT19336,SEC20,17,16,BOOKED,0
SEAT19337,SEC20,17,17,BOOKED,0
SEAT19338,SEC20,17,18,BOOKED,0
SEAT19339,SEC20,17,19,BOOKED,0
SEAT19340,SEC20,17,20,BOOKED,0
SEAT19341,SEC20,18,1,BOOKED,0
SEAT19342,SEC20,18,2,BOOKED,0
SEAT19343,SEC20,18,3,BOOKED,0
SEAT19344,SEC20,18,4,BOOKED,0
SEAT19345,SEC20,18,5,BOOKED,0
SEAT19346,SEC20,18,6,BOOKED,0
SEAT19347,SEC20,18,7,BOOKED,0
SEAT19348,SEC20,18,8,BOOKED,0
SEAT19349,SEC20,18,9,BOOKED,0
SEAT19350,SEC20,18,10,BOOKED,0
SEAT19351,SEC20,18,11,BOOKED,0
SEAT19352,SEC20,18,12,BOOKED,0
SEAT19353,SEC20,18,13,BOOKED,0
SEAT19354,SEC20,18,14,BOOKED,0
SEAT19355,SEC20,18,15,BOOKED,0
SEAT19356,SEC20,18,16,BOOKED,0
SEAT19357,SEC20,18,17,BOOKED,0
SEAT19358,SEC20,18,18,BOOKED,0
SEAT19359,SEC20,18,19,BOOKED,0
SEAT19360,SEC20,18,20,BOOKED,0
SEAT19361,SEC20,19,1,BOOKED,0
SEAT19362,SEC20,19,2,BOOKED,0
SEAT19363,SEC20,19,3,BOOKED,0
SEAT19364,SEC20,19,4,BOOKED,0
SEAT19365,SEC20,19,5,BOOKED,0
SEAT19366,SEC20,19,6,BOOKED,0
SEAT19367,SEC20,19,7,BOOKED,0
SEAT19368,SEC20,19,8,BOOKED,0
SEAT19369,SEC20,19,9,BOOKED,0
SEAT19370,SEC20,19,10,BOOKED,0
SEAT19371,SEC20,19,11,AVAILABLE,0
SEAT19372,SEC20,19,12,BOOKED,0
SEAT19373,SEC20,19,13,BOOKED,0
SEAT19374,SEC20,19,14,BOOKED,0
SEAT19375,SEC20,19,15,BOOKED,0
SEAT19376,SEC20,19,16,BOOKED,0
SEAT19377,SEC20,19,17,BOOKED,0
SEAT19378,SEC20,19,18,BOOKED,0
SEAT19379,SEC20,19,19,BOOKED,0
SEAT19380,SEC20,19,20,BOOKED,0
SEAT19381,SEC20,20,1,BOOKED,0
SEAT19382,SEC20,20,2,BOOKED,0
SEAT19383,SEC20,20,3,BOOKED,0
SEAT19384,SEC20,20,4,BOOKED,0
SEAT19385,SEC20,20,5,BOOKED,0
SEAT19386,SEC20,20,6,BOOKED,0
SEAT19387,SEC20,20,7,BOOKED,0
SEAT19388,SEC20,20,8,BOOKED,0
SEAT19389,SEC20,20,9,BOOKED,0
SEAT19390,SEC20,20,10,BOOKED,0
SEAT19391,SEC20,20,11,BOOKED,0
SEAT19392,SEC20,20,12,BOOKED,0
SEAT19393,SEC20,20,13,BOOKED,0
SEAT19394,SEC20,20,14,BOOKED,0
SEAT19395,SEC20,20,15,BOOKED,0
SEAT19396,SEC20,20,16,BOOKED,0
SEAT19397,SEC20,20,17,BOOKED,0
SEAT19398,SEC20,20,18,BOOKED,0
SEAT19399,SEC20,20,19,BOOKED,0
SEAT19400,SEC20,20,20,BOOKED,0
SEAT19401,SEC20,21,1,BOOKED,0
SEAT19402,SEC20,21,2,BOOKED,0
SEAT19403,SEC20,21,3,BOOKED,0
SEAT19404,SEC20,21,4,BOOKED,0
SEAT19405,SEC20,21,5,BOOKED,0
SEAT19406,SEC20,21,6,BOOKED,0
SEAT19407,SEC20,21,7,BOOKED,0
SEAT19408,SEC20,21,8,BOOKED,0
SEAT19409,SEC20,21,9,BOOKED,0
SEAT19410,SEC20,21,10,BOOKED,0
SEAT19411,SEC20,21,11,BOOKED,0
SEAT19412,SEC20,21,12,BOOKED,0
SEAT19413,SEC20,21,13,BOOKED,0
SEAT19414,SEC20,21,14,BOOKED,0
SEAT19415,SEC20,21,15,BOOKED,0
SEAT19416,SEC20,21,16,BOOKED,0
SEAT19417,SEC20,21,17,BOOKED,0
SEAT19418,SEC20,21,18,BOOKED,0
SEAT19419,SEC20,21,19,BOOKED,0
SEAT19420,SEC20,21,20,BOOKED,0
SEAT19421,SEC20,22,1,BOOKED,0
SEAT19422,SEC20,22,2,BOOKED,0
SEAT19423,SEC20,22,3,BOOKED,0
SEAT19424,SEC20,22,4,BOOKED,0
SEAT19425,SEC20,22,5,AVAILABLE,0
SEAT19426,SEC20,22,6,BOOKED,0
SEAT19427,SEC20,22,7,BOOKED,0
SEAT19428,SEC20,22,8,BOOKED,0
SEAT19429,SEC20,22,9,BOOKED,0
SEAT19430,SEC20,22,10,BOOKED,0
SEAT19431,SEC20,22,11,BOOKED,0
SEAT19432,SEC20,22,12,BOOKED,0
SEAT19433,SEC20,22,13,BOOKED,0
SEAT19434,SEC20,22,14,BOOKED,0
SEAT19435,SEC20,22,15,AVAILABLE,0
SEAT19436,SEC20,22,16,BOOKED,0
SEAT19437,SEC20,22,17,BOOKED,0
SEAT19438,SEC20,22,18,BOOKED,0
SEAT19439,SEC20,22,19,BOOKED,0
SEAT19440,SEC20,22,20,BOOKED,0
SEAT19441,SEC20,23,1,BOOKED,0
SEAT19442,SEC20,23,2,BOOKED,0
SEAT19443,SEC20,23,3,BOOKED,0
SEAT19444,SEC20,23,4,BOOKED,0
SEAT19445,SEC20,23,5,BOOKED,0
SEAT19446,SEC20,23,6,BOOKED,0
SEAT19447,SEC20,23,7,BOOKED,0
SEAT19448,SEC20,23,8,BOOKED,0
SEAT19449,SEC20,23,9,BOOKED,0
SEAT19450,SEC20,23,10,BOOKED,0
SEAT19451,SEC20,23,11,BOOKED,0
SEAT19452,SEC20,23,12,BOOKED,0
SEAT19453,SEC20,23,13,BOOKED,0
SEAT19454,SEC20,23,14,BOOKED,0
SEAT19455,SEC20,23,15,BOOKED,0
SEAT19456,SEC20,23,16,BOOKED,0
SEAT19457,SEC20,23,17,BOOKED,0
SEAT19458,SEC20,23,18,BOOKED,0
SEAT19459,SEC20,23,19,BOOKED,0
SEAT19460,SEC20,23,20,BOOKED,0
SEAT19461,SEC20,24,1,BOOKED,0
SEAT19462,SEC20,24,2,BOOKED,0
SEAT19463,SEC20,24,3,BOOKED,0
SEAT19464,SEC20,24,4,BOOKED,0
SEAT19465,SEC20,24,5,BOOKED,0
SEAT19466,SEC20,24,6,BOOKED,0
SEAT19467,SEC20,24,7,BOOKED,0
SEAT19468,SEC20,24,8,BOOKED,0
SEAT19469,SEC20,24,9,BOOKED,0
SEAT19470,SEC20,24,10,BOOKED,0
SEAT19471,SEC20,24,11,BOOKED,0
SEAT19472,SEC20,24,12,BOOKED,0
SEAT19473,SEC20,24,13,BOOKED,0
SEAT19474,SEC20,24,14,BOOKED,0
SEAT19475,SEC20,24,15,BOOKED,0
SEAT19476,SEC20,24,16,BOOKED,0
SEAT19477,SEC20,24,17,BOOKED,0
SEAT19478,SEC20,24,18,BOOKED,0
SEAT19479,SEC20,24,19,BOOKED,0
SEAT19480,SEC20,24,20,BOOKED,0
SEAT19481,SEC20,25,1,BOOKED,0
SEAT19482,SEC20,25,2,BOOKED,0
SEAT19483,SEC20,25,3,BOOKED,0
SEAT19484,SEC20,25,4,BOOKED,0
SEAT19485,SEC20,25,5,BOOKED,0
SEAT19486,SEC20,25,6,BOOKED,0
SEAT19487,SEC20,25,7,BOOKED,0
SEAT19488,SEC20,25,8,BOOKED,0
SEAT19489,SEC20,25,9,BOOKED,0
SEAT19490,SEC20,25,10,BOOKED,0
SEAT19491,SEC20,25,11,BOOKED,0
SEAT19492,SEC20,25,12,BOOKED,0
SEAT19493,SEC20,25,13,BOOKED,0
SEAT19494,SEC20,25,14,BOOKED,0
SEAT19495,SEC20,25,15,BOOKED,0
SEAT19496,SEC20,25,16,BOOKED,0
SEAT19497,SEC20,25,17,BOOKED,0
SEAT19498,SEC20,25,18,BOOKED,0
SEAT19499,SEC20,25,19,BOOKED,0
SEAT19500,SEC20,25,20,AVAILABLE,0
SEAT19501,SEC20,26,1,BOOKED,0
SEAT19502,SEC20,26,2,BOOKED,0
SEAT19503,SEC20,26,3,BOOKED,0
SEAT19504,SEC20,26,4,BOOKED,0
SEAT19505,SEC20,26,5,BOOKED,0
SEAT19506,SEC20,26,6,BOOKED,0
SEAT19507,SEC20,26,7,BOOKED,0
SEAT19508,SEC20,26,8,BOOKED,0
SEAT19509,SEC20,26,9,BOOKED,0
SEAT19510,SEC20,26,10,BOOKED,0
SEAT19511,SEC20,26,11,BOOKED,0
SEAT19512,SEC20,26,12,BOOKED,0
SEAT19513,SEC20,26,13,BOOKED,0
SEAT19514,SEC20,26,14,BOOKED,0
SEAT19515,SEC20,26,15,BOOKED,0
SEAT19516,SEC20,26,16,BOOKED,0
SEAT19517,SEC20,26,17,BOOKED,0
SEAT19518,SEC20,26,18,BOOKED,0
SEAT19519,SEC20,26,19,BOOKED,0
SEAT19520,SEC20,26,20,BOOKED,0
SEAT19521,SEC20,27,1,BOOKED,0
SEAT19522,SEC20,27,2,BOOKED,0
SEAT19523,SEC20,27,3,BOOKED,0
SEAT19524,SEC20,27,4,BOOKED,0
SEAT19525,SEC20,27,5,BOOKED,0
SEAT19526,SEC20,27,6,BOOKED,0
SEAT19527,SEC20,27,7,BOOKED,0
SEAT19528,SEC20,27,8,BOOKED,0
SEAT19529,SEC20,27,9,AVAILABLE,0
SEAT19530,SEC20,27,10,BOOKED,0
SEAT19531,SEC20,27,11,BOOKED,0
SEAT19532,SEC20,27,12,BOOKED,0
SEAT19533,SEC20,27,13,BOOKED,0
SEAT19534,SEC20,27,14,BOOKED,0
SEAT19535,SEC20,27,15,BOOKED,0
SEAT19536,SEC20,27,16,BOOKED,0
SEAT19537,SEC20,27,17,BOOKED,0
