stadiumId,name,location,capacity
S09011,Quy Nhon National Stadium 9011,Quy Nhon,27500
S09012,Hanoi Dome 9012,Hanoi,26000
S09013,Da Nang National Stadium 9013,Da Nang,22000
S09014,Hai Phong Park 9014,Hai Phong,68500
S09015,Hue Park 9015,Hue,17500
S09016,Binh Duong Dome 9016,Binh Duong,73000
S09017,Ho Chi Minh City Dome 9017,Ho Chi Minh City,47500
S09018,Da Nang Arena 9018,Da Nang,23000
S09019,Hanoi Sports Complex 9019,Hanoi,35500
S09020,Nha Trang Dome 9020,Nha Trang,67000
S09021,Ho Chi Minh City Dome 9021,Ho Chi Minh City,22500
S09022,Nam Dinh Arena 9022,Nam Dinh,51000
S09023,Ho Chi Minh City Dome 9023,Ho Chi Minh City,69500
S09024,Hanoi Dome 9024,Hanoi,32000
S09025,Nha Trang Arena 9025,Nha Trang,41500
S09026,Hanoi Arena 9026,Hanoi,69000
S09027,Hai Phong Sports Complex 9027,Hai Phong,34000
S09028,Da Nang Arena 9028,Da Nang,38500
S09029,Da Nang National Stadium 9029,Da Nang,57500
S09030,Hue National Stadium 9030,Hue,24500
S09031,Can Tho Arena 9031,Can Tho,29000
S09032,Nam Dinh Sports Complex 9032,Nam Dinh,64500
S09033,Ho Chi Minh City Arena 9033,Ho Chi Minh City,77500
S09034,Hanoi Park 9034,Hanoi,33000
S09035,Nha Trang Dome 9035,Nha Trang,67500
S09036,Quy Nhon Arena 9036,Quy Nhon,39500
S09037,Nam Dinh National Stadium 9037,Nam Dinh,28500
S09038,Da Nang Dome 9038,Da Nang,57000
S09039,Can Tho Sports Complex 9039,Can Tho,21000
S09040,Hai Phong Arena 9040,Hai Phong,46000
S09041,Hue National Stadium 9041,Hue,57500
S09042,Quy Nhon Park 9042,Quy Nhon,68500
S09043,Nha Trang Park 9043,Nha Trang,16500
S09044,Da Nang Sports Complex 9044,Da Nang,77000
S09045,Can Tho Sports Complex 9045,Can Tho,53500
S09046,Binh Duong Sports Complex 9046,Binh Duong,22500
S09047,Hue National Stadium 9047,Hue,23500
S09048,Ho Chi Minh City National Stadium 9048,Ho Chi Minh City,52500
S09049,Ho Chi Minh City Sports Complex 9049,Ho Chi Minh City,77500
S09050,Binh Duong Park 9050,Binh Duong,75500
S09051,Ho Chi Minh City Arena 9051,Ho Chi Minh City,68000
S09052,Hue Park 9052,Hue,72500
S09053,Hue Sports Complex 9053,Hue,63000
S09054,Nam Dinh Park 9054,Nam Dinh,73000
S09055,Hue Sports Complex 9055,Hue,46500
S09056,Binh Duong Dome 9056,Binh Duong,67000
S09057,Binh Duong Dome 9057,Binh Duong,23500
S09058,Hai Phong Dome 9058,Hai Phong,40000
S09059,Hanoi National Stadium 9059,Hanoi,48000
S09060,Binh Duong Sports Complex 9060,Binh Duong,35500
S09061,Quy Nhon Sports Complex 9061,Quy Nhon,16500
S09062,Binh Duong Arena 9062,Binh Duong,43500
S09063,Binh Duong National Stadium 9063,Binh Duong,79000
S09064,Nam Dinh National Stadium 9064,Nam Dinh,52500
S09065,Hanoi Dome 9065,Hanoi,34000
S09066,Nam Dinh Park 9066,Nam Dinh,23500
S09067,Ho Chi Minh City Dome 9067,Ho Chi Minh City,34500
S09068,Hanoi National Stadium 9068,Hanoi,41500
S09069,Nam Dinh Park 9069,Nam Dinh,76000
S09070,Hai Phong Dome 9070,Hai Phong,55000
S09071,Da Nang Arena 9071,Da Nang,66500
S09072,Can Tho Arena 9072,Can Tho,33500
S09073,Binh Duong Sports Complex 9073,Binh Duong,48500
S09074,Hue Sports Complex 9074,Hue,44500
S09075,Hanoi Park 9075,Hanoi,25500
S09076,Ho Chi Minh City Arena 9076,Ho Chi Minh City,52500
S09077,Binh Duong Dome 9077,Binh Duong,36000
S09078,Nha Trang Dome 9078,Nha Trang,27500
S09079,Da Nang National Stadium 9079,Da Nang,26000
S09080,Ho Chi Minh City Arena 9080,Ho Chi Minh City,28000
S09081,Quy Nhon Arena 9081,Quy Nhon,72000
S09082,Hanoi Sports Complex 9082,Hanoi,74000
S09083,Can Tho National Stadium 9083,Can Tho,72500
S09084,Hai Phong Arena 9084,Hai Phong,15000
S09085,Hanoi National Stadium 9085,Hanoi,16000
S09086,Binh Duong Park 9086,Binh Duong,39500
S09087,Hai Phong Sports Complex 9087,Hai Phong,63500
S09088,Hue Dome 9088,Hue,30500
S09089,Nam Dinh National Stadium 9089,Nam Dinh,55000
S09090,Hanoi National Stadium 9090,Hanoi,49000
S09091,Binh Duong Park 9091,Binh Duong,65500
S09092,Nam Dinh National Stadium 9092,Nam Dinh,23000
S09093,Nha Trang National Stadium 9093,Nha Trang,41500
S09094,Hanoi National Stadium 9094,Hanoi,53000
S09095,Ho Chi Minh City Dome 9095,Ho Chi Minh City,52000
S09096,Da Nang Arena 9096,Da Nang,24000
S09097,Quy Nhon Arena 9097,Quy Nhon,76000
S09098,Quy Nhon Park 9098,Quy Nhon,59000
S09099,Binh Duong Park 9099,Binh Duong,62500
S09100,Quy Nhon Park 9100,Quy Nhon,18000
S09101,Hue National Stadium 9101,Hue,50500
S09102,Can Tho Sports Complex 9102,Can Tho,50500
S09103,Ho Chi Minh City Park 9103,Ho Chi Minh City,43000
S09104,Quy Nhon Sports Complex 9104,Quy Nhon,40500
S09105,Hai Phong National Stadium 9105,Hai Phong,18500
S09106,Hanoi Park 9106,Hanoi,68500
S09107,Nam Dinh Park 9107,Nam Dinh,33000
S09108,Hai Phong Arena 9108,Hai Phong,43500
S09109,Ho Chi Minh City National Stadium 9109,Ho Chi Minh City,62500
S09110,Hai Phong Dome 9110,Hai Phong,20500
S09111,Ho Chi Minh City Park 9111,Ho Chi Minh City,73000
S09112,Ho Chi Minh City Sports Complex 9112,Ho Chi Minh City,21000
S09113,Nam Dinh Park 9113,Nam Dinh,57500
S09114,Can Tho Sports Complex 9114,Can Tho,36500
S09115,Binh Duong Arena 9115,Binh Duong,65000
S09116,Nam Dinh Sports Complex 9116,Nam Dinh,25000
S09117,Hanoi Arena 9117,Hanoi,56500
S09118,Nha Trang National Stadium 9118,Nha Trang,19500
S09119,Can Tho Arena 9119,Can Tho,36000
S09120,Hai Phong Sports Complex 9120,Hai Phong,42000
S09121,Hue National Stadium 9121,Hue,44500
S09122,Can Tho Dome 9122,Can Tho,77000
S09123,Nam Dinh Park 9123,Nam Dinh,54000
S09124,Nha Trang Sports Complex 9124,Nha Trang,53000
S09125,Nha Trang Dome 9125,Nha Trang,43500
S09126,Quy Nhon Arena 9126,Quy Nhon,62000
S09127,Hanoi National Stadium 9127,Hanoi,19000
S09128,Binh Duong Arena 9128,Binh Duong,32500
S09129,Hanoi Arena 9129,Hanoi,61500
S09130,Binh Duong National Stadium 9130,Binh Duong,60000
S09131,Binh Duong Arena 9131,Binh Duong,75500
S09132,Da Nang Arena 9132,Da Nang,48500
S09133,Quy Nhon Park 9133,Quy Nhon,75500
S09134,Nha Trang National Stadium 9134,Nha Trang,25000
S09135,Hue Arena 9135,Hue,17000
S09136,Binh Duong Sports Complex 9136,Binh Duong,48000
S09137,Ho Chi Minh City Dome 9137,Ho Chi Minh City,32000
S09138,Can Tho Arena 9138,Can Tho,45500
S09139,Hai Phong Sports Complex 9139,Hai Phong,57000
S09140,Hai Phong Dome 9140,Hai Phong,35500
S09141,Da Nang Arena 9141,Da Nang,37500
S09142,Quy Nhon National Stadium 9142,Quy Nhon,15500
S09143,Nha Trang National Stadium 9143,Nha Trang,25500
S09144,Nam Dinh National Stadium 9144,Nam Dinh,65500
S09145,Binh Duong Arena 9145,Binh Duong,51000
S09146,Can Tho National Stadium 9146,Can Tho,51000
S09147,Ho Chi Minh City Dome 9147,Ho Chi Minh City,76500
S09148,Ho Chi Minh City Arena 9148,Ho Chi Minh City,66500
S09149,Can Tho Sports Complex 9149,Can Tho,52000
S09150,Hanoi Sports Complex 9150,Hanoi,58500
S09151,Hue National Stadium 9151,Hue,73000
S09152,Hanoi National Stadium 9152,Hanoi,45500
S09153,Nam Dinh Arena 9153,Nam Dinh,29500
S09154,Hanoi Sports Complex 9154,Hanoi,43000
S09155,Hue National Stadium 9155,Hue,18500
S09156,Ho Chi Minh City Arena 9156,Ho Chi Minh City,52000
S09157,Hai Phong Park 9157,Hai Phong,24500
S09158,Quy Nhon National Stadium 9158,Quy Nhon,17000
S09159,Ho Chi Minh City Arena 9159,Ho Chi Minh City,28000
S09160,Da Nang Park 9160,Da Nang,63000
S09161,Hue National Stadium 9161,Hue,38000
S09162,Ho Chi Minh City Arena 9162,Ho Chi Minh City,17000
S09163,Nha Trang Park 9163,Nha Trang,62000
S09164,Can Tho National Stadium 9164,Can Tho,47500
S09165,Hue Dome 9165,Hue,64000
S09166,Can Tho Arena 9166,Can Tho,77500
S09167,Nha Trang Sports Complex 9167,Nha Trang,40000
S09168,Hanoi Sports Complex 9168,Hanoi,58000
S09169,Da Nang Arena 9169,Da Nang,79000
S09170,Quy Nhon Dome 9170,Quy Nhon,79500
S09171,Hai Phong Sports Complex 9171,Hai Phong,40000
S09172,Hanoi National Stadium 9172,Hanoi,56000
S09173,Ho Chi Minh City Sports Complex 9173,Ho Chi Minh City,30500
S09174,Hanoi Sports Complex 9174,Hanoi,47500
S09175,Hai Phong Sports Complex 9175,Hai Phong,47000
S09176,Da Nang Sports Complex 9176,Da Nang,30500
S09177,Can Tho Park 9177,Can Tho,78000
S09178,Hue National Stadium 9178,Hue,47000
S09179,Hue Park 9179,Hue,26000
S09180,Da Nang Sports Complex 9180,Da Nang,64500
S09181,Ho Chi Minh City Arena 9181,Ho Chi Minh City,69000
S09182,Quy Nhon Arena 9182,Quy Nhon,41000
S09183,Quy Nhon National Stadium 9183,Quy Nhon,48500
S09184,Hue Dome 9184,Hue,61000
S09185,Hue Sports Complex 9185,Hue,76000
S09186,Hue Arena 9186,Hue,71000
S09187,Da Nang Sports Complex 9187,Da Nang,79500
S09188,Ho Chi Minh City Park 9188,Ho Chi Minh City,72500
S09189,Quy Nhon Dome 9189,Quy Nhon,71000
S09190,Binh Duong Dome 9190,Binh Duong,48500
S09191,Nha Trang Park 9191,Nha Trang,34000
S09192,Quy Nhon Dome 9192,Quy Nhon,69500
S09193,Ho Chi Minh City Arena 9193,Ho Chi Minh City,53000
S09194,Hanoi Arena 9194,Hanoi,38500
S09195,Hanoi National Stadium 9195,Hanoi,42000
S09196,Ho Chi Minh City Park 9196,Ho Chi Minh City,35000
S09197,Binh Duong Park 9197,Binh Duong,46500
S09198,Nha Trang Arena 9198,Nha Trang,23000
S09199,Hai Phong Sports Complex 9199,Hai Phong,71500
S09200,Nha Trang Arena 9200,Nha Trang,35000
S09201,Hanoi Sports Complex 9201,Hanoi,62500
S09202,Hue Dome 9202,Hue,51000
S09203,Da Nang National Stadium 9203,Da Nang,25000
S09204,Ho Chi Minh City Sports Complex 9204,Ho Chi Minh City,67000
S09205,Hue Sports Complex 9205,Hue,54500
S09206,Can Tho Arena 9206,Can Tho,38500
S09207,Nha Trang Park 9207,Nha Trang,66500
S09208,Da Nang National Stadium 9208,Da Nang,78500
S09209,Hue Sports Complex 9209,Hue,67500
S09210,Nha Trang National Stadium 9210,Nha Trang,65000
S09211,Ho Chi Minh City National Stadium 9211,Ho Chi Minh City,59000
S09212,Nam Dinh Dome 9212,Nam Dinh,65500
S09213,Hai Phong Park 9213,Hai Phong,51000
S09214,Ho Chi Minh City Park 9214,Ho Chi Minh City,24500
S09215,Quy Nhon Arena 9215,Quy Nhon,15000
S09216,Hue Arena 9216,Hue,35000
S09217,Hai Phong Sports Complex 9217,Hai Phong,59500
S09218,Nam Dinh Sports Complex 9218,Nam Dinh,48000
S09219,Binh Duong Arena 9219,Binh Duong,62500
S09220,Ho Chi Minh City Park 9220,Ho Chi Minh City,49000
S09221,Nha Trang Park 9221,Nha Trang,67500
S09222,Hue Park 9222,Hue,16500
S09223,Hue Dome 9223,Hue,32000
S09224,Hanoi Sports Complex 9224,Hanoi,70500
S09225,Ho Chi Minh City National Stadium 9225,Ho Chi Minh City,18000
S09226,Da Nang National Stadium 9226,Da Nang,25500
S09227,Can Tho Sports Complex 9227,Can Tho,28000
S09228,Nha Trang National Stadium 9228,Nha Trang,67500
S09229,Da Nang Arena 9229,Da Nang,71500
S09230,Hanoi National Stadium 9230,Hanoi,61500
S09231,Hue National Stadium 9231,Hue,35500
S09232,Nam Dinh Park 9232,Nam Dinh,43000
S09233,Hanoi Arena 9233,Hanoi,47500
S09234,Da Nang National Stadium 9234,Da Nang,62000
S09235,Binh Duong Dome 9235,Binh Duong,18500
S09236,Hanoi Arena 9236,Hanoi,25500
S09237,Hanoi Arena 9237,Hanoi,22000
S09238,Nam Dinh Dome 9238,Nam Dinh,51000
S09239,Nam Dinh Park 9239,Nam Dinh,54500
S09240,Hanoi National Stadium 9240,Hanoi,21000
S09241,Nha Trang National Stadium 9241,Nha Trang,76500
S09242,Hanoi Arena 9242,Hanoi,34500
S09243,Quy Nhon National Stadium 9243,Quy Nhon,31000
S09244,Ho Chi Minh City Dome 9244,Ho Chi Minh City,64000
S09245,Ho Chi Minh City Park 9245,Ho Chi Minh City,69000
S09246,Quy Nhon Park 9246,Quy Nhon,42000
S09247,Hanoi National Stadium 9247,Hanoi,73000
S09248,Hue Arena 9248,Hue,65000
S09249,Can Tho Park 9249,Can Tho,79000
S09250,Hanoi Park 9250,Hanoi,32000
S09251,Ho Chi Minh City Park 9251,Ho Chi Minh City,57500
S09252,Nha Trang Dome 9252,Nha Trang,69000
S09253,Binh Duong Sports Complex 9253,Binh Duong,72000
S09254,Can Tho National Stadium 9254,Can Tho,56000
S09255,Ho Chi Minh City National Stadium 9255,Ho Chi Minh City,28500
S09256,Quy Nhon Sports Complex 9256,Quy Nhon,29500
S09257,Can Tho Park 9257,Can Tho,26000
S09258,Ho Chi Minh City National Stadium 9258,Ho Chi Minh City,46000
S09259,Da Nang Park 9259,Da Nang,49500
S09260,Quy Nhon Park 9260,Quy Nhon,64000
S09261,Hanoi Dome 9261,Hanoi,24000
S09262,Quy Nhon Park 9262,Quy Nhon,65000
S09263,Hanoi Arena 9263,Hanoi,45500
S09264,Ho Chi Minh City Dome 9264,Ho Chi Minh City,22000
S09265,Hue National Stadium 9265,Hue,51000
S09266,Binh Duong National Stadium 9266,Binh Duong,66000
S09267,Nam Dinh Dome 9267,Nam Dinh,79000
S09268,Da Nang Arena 9268,Da Nang,73500
S09269,Hai Phong Park 9269,Hai Phong,72500
S09270,Nam Dinh Dome 9270,Nam Dinh,31500
S09271,Quy Nhon Dome 9271,Quy Nhon,66000
S09272,Ho Chi Minh City Park 9272,Ho Chi Minh City,28000
S09273,Quy Nhon Sports Complex 9273,Quy Nhon,70000
S09274,Hai Phong National Stadium 9274,Hai Phong,44500
S09275,Hue Park 9275,Hue,71500
S09276,Ho Chi Minh City National Stadium 9276,Ho Chi Minh City,27000
S09277,Nha Trang Park 9277,Nha Trang,16000
S09278,Binh Duong Sports Complex 9278,Binh Duong,66500
S09279,Can Tho Dome 9279,Can Tho,72000
S09280,Binh Duong National Stadium 9280,Binh Duong,16000
S09281,Da Nang Sports Complex 9281,Da Nang,59000
S09282,Nha Trang Arena 9282,Nha Trang,67500
S09283,Da Nang Arena 9283,Da Nang,72500
S09284,Hue Arena 9284,Hue,25500
S09285,Ho Chi Minh City Dome 9285,Ho Chi Minh City,53500
S09286,Hanoi Dome 9286,Hanoi,54500
S09287,Hue Park 9287,Hue,38000
S09288,Quy Nhon Sports Complex 9288,Quy Nhon,41000
S09289,Quy Nhon National Stadium 9289,Quy Nhon,40500
S09290,Quy Nhon Sports Complex 9290,Quy Nhon,19500
S09291,Hue Park 9291,Hue,60000
S09292,Ho Chi Minh City Arena 9292,Ho Chi Minh City,53000
S09293,Can Tho Arena 9293,Can Tho,21000
S09294,Can Tho National Stadium 9294,Can Tho,63000
S09295,Ho Chi Minh City Dome 9295,Ho Chi Minh City,73500
S09296,Nha Trang Arena 9296,Nha Trang,40500
S09297,Ho Chi Minh City National Stadium 9297,Ho Chi Minh City,46500
S09298,Hanoi Arena 9298,Hanoi,28000
S09299,Can Tho National Stadium 9299,Can Tho,79000
S09300,Binh Duong Sports Complex 9300,Binh Duong,73500
S09301,Da Nang Sports Complex 9301,Da Nang,70500
S09302,Hai Phong National Stadium 9302,Hai Phong,55500
S09303,Binh Duong Arena 9303,Binh Duong,53000
S09304,Da Nang Sports Complex 9304,Da Nang,50500
S09305,Nha Trang Park 9305,Nha Trang,19500
S09306,Hai Phong National Stadium 9306,Hai Phong,15500
S09307,Nha Trang National Stadium 9307,Nha Trang,63500
S09308,Hue Park 9308,Hue,68000
S09309,Ho Chi Minh City National Stadium 9309,Ho Chi Minh City,35500
S09310,Hai Phong National Stadium 9310,Hai Phong,24500
S09311,Ho Chi Minh City Sports Complex 9311,Ho Chi Minh City,74500
S09312,Ho Chi Minh City Dome 9312,Ho Chi Minh City,46000
S09313,Can Tho Park 9313,Can Tho,80000
S09314,Hue Sports Complex 9314,Hue,41500
S09315,Hai Phong Arena 9315,Hai Phong,59000
S09316,Nam Dinh Sports Complex 9316,Nam Dinh,30000
S09317,Nha Trang Park 9317,Nha Trang,21000
S09318,Ho Chi Minh City National Stadium 9318,Ho Chi Minh City,36500
S09319,Hanoi National Stadium 9319,Hanoi,72500
S09320,Nha Trang Dome 9320,Nha Trang,42500
S09321,Nha Trang Arena 9321,Nha Trang,47000
S09322,Binh Duong Park 9322,Binh Duong,66500
S09323,Hue National Stadium 9323,Hue,36000
S09324,Quy Nhon Arena 9324,Quy Nhon,51000
S09325,Can Tho Sports Complex 9325,Can Tho,64000
S09326,Ho Chi Minh City Arena 9326,Ho Chi Minh City,51000
S09327,Ho Chi Minh City Dome 9327,Ho Chi Minh City,74500
S09328,Quy Nhon Sports Complex 9328,Quy Nhon,68000
S09329,Ho Chi Minh City Arena 9329,Ho Chi Minh City,30500
S09330,Nam Dinh Sports Complex 9330,Nam Dinh,65000
S09331,Nam Dinh Dome 9331,Nam Dinh,48000
S09332,Ho Chi Minh City Sports Complex 9332,Ho Chi Minh City,38500
S09333,Nha Trang Arena 9333,Nha Trang,39500
S09334,Hanoi Park 9334,Hanoi,45500
S09335,Da Nang Arena 9335,Da Nang,63000
S09336,Hue National Stadium 9336,Hue,25000
S09337,Nha Trang Sports Complex 9337,Nha Trang,43500
S09338,Can Tho Sports Complex 9338,Can Tho,42500
S09339,Quy Nhon Dome 9339,Quy Nhon,24500
S09340,Hanoi Sports Complex 9340,Hanoi,19000
S09341,Quy Nhon National Stadium 9341,Quy Nhon,17000
S09342,Quy Nhon Arena 9342,Quy Nhon,19000
S09343,Binh Duong Dome 9343,Binh Duong,23000
S09344,Can Tho Dome 9344,Can Tho,68000
S09345,Nha Trang Dome 9345,Nha Trang,50000
S09346,Hai Phong Dome 9346,Hai Phong,58500
S09347,Hanoi Arena 9347,Hanoi,21500
S09348,Quy Nhon Sports Complex 9348,Quy Nhon,35000
S09349,Hai Phong Park 9349,Hai Phong,16000
S09350,Da Nang Dome 9350,Da Nang,34500
S09351,Ho Chi Minh City Sports Complex 9351,Ho Chi Minh City,48000
S09352,Can Tho Dome 9352,Can Tho,59000
S09353,Da Nang Dome 9353,Da Nang,18500
S09354,Da Nang Park 9354,Da Nang,26500
S09355,Can Tho Sports Complex 9355,Can Tho,65500
S09356,Hue Park 9356,Hue,41500
S09357,Da Nang Dome 9357,Da Nang,27000
S09358,Binh Duong Park 9358,Binh Duong,69500
S09359,Nha Trang National Stadium 9359,Nha Trang,44500
S09360,Hue Dome 9360,Hue,31500
S09361,Da Nang National Stadium 9361,Da Nang,44000
S09362,Hue Arena 9362,Hue,24500
S09363,Quy Nhon National Stadium 9363,Quy Nhon,71500
S09364,Hai Phong Sports Complex 9364,Hai Phong,28500
S09365,Binh Duong Dome 9365,Binh Duong,46000
S09366,Hue Arena 9366,Hue,38500
S09367,Nam Dinh Arena 9367,Nam Dinh,29500
S09368,Binh Duong Dome 9368,Binh Duong,62500
S09369,Binh Duong Dome 9369,Binh Duong,55000
S09370,Hanoi Dome 9370,Hanoi,73500
S09371,Hanoi Sports Complex 9371,Hanoi,49000
S09372,Binh Duong Dome 9372,Binh Duong,54000
S09373,Hai Phong Arena 9373,Hai Phong,19000
S09374,Can Tho Sports Complex 9374,Can Tho,66000
S09375,Hai Phong Sports Complex 9375,Hai Phong,15500
S09376,Can Tho National Stadium 9376,Can Tho,60000
S09377,Binh Duong Park 9377,Binh Duong,65500
S09378,Da Nang Dome 9378,Da Nang,28000
S09379,Nam Dinh Dome 9379,Nam Dinh,63500
S09380,Ho Chi Minh City Sports Complex 9380,Ho Chi Minh City,54000
S09381,Quy Nhon Dome 9381,Quy Nhon,77500
S09382,Nha Trang National Stadium 9382,Nha Trang,35500
S09383,Hai Phong Sports Complex 9383,Hai Phong,42000
S09384,Quy Nhon National Stadium 9384,Quy Nhon,63500
S09385,Quy Nhon Park 9385,Quy Nhon,54000
S09386,Quy Nhon Dome 9386,Quy Nhon,61500
S09387,Can Tho Sports Complex 9387,Can Tho,31500
S09388,Da Nang Dome 9388,Da Nang,70500
S09389,Ho Chi Minh City Park 9389,Ho Chi Minh City,61000
S09390,Hanoi Arena 9390,Hanoi,69500
S09391,Binh Duong Sports Complex 9391,Binh Duong,24500
S09392,Da Nang Dome 9392,Da Nang,29000
S09393,Hue Arena 9393,Hue,45000
S09394,Hai Phong Arena 9394,Hai Phong,19000
S09395,Da Nang Arena 9395,Da Nang,77000
S09396,Da Nang Dome 9396,Da Nang,22000
S09397,Ho Chi Minh City National Stadium 9397,Ho Chi Minh City,70000
S09398,Quy Nhon Sports Complex 9398,Quy Nhon,57500
S09399,Quy Nhon Dome 9399,Quy Nhon,55000
S09400,Ho Chi Minh City Dome 9400,Ho Chi Minh City,22000
S09401,Hue Arena 9401,Hue,18500
S09402,Nha Trang Arena 9402,Nha Trang,55500
S09403,Binh Duong Sports Complex 9403,Binh Duong,22500
S09404,Nha Trang Sports Complex 9404,Nha Trang,70000
S09405,Binh Duong Dome 9405,Binh Duong,53000
S09406,Binh Duong Arena 9406,Binh Duong,17000
S09407,Can Tho Arena 9407,Can Tho,76500
S09408,Ho Chi Minh City Dome 9408,Ho Chi Minh City,77500
S09409,Nam Dinh National Stadium 9409,Nam Dinh,28500
S09410,Nam Dinh Arena 9410,Nam Dinh,27500
S09411,Hanoi Arena 9411,Hanoi,64000
S09412,Hue Park 9412,Hue,67000
S09413,Binh Duong National Stadium 9413,Binh Duong,21500
S09414,Nha Trang Arena 9414,Nha Trang,59500
S09415,Hue Sports Complex 9415,Hue,47500
S09416,Ho Chi Minh City National Stadium 9416,Ho Chi Minh City,42500
S09417,Binh Duong National Stadium 9417,Binh Duong,72000
S09418,Ho Chi Minh City Dome 9418,Ho Chi Minh City,45500
S09419,Hanoi Arena 9419,Hanoi,68000
S09420,Ho Chi Minh City Dome 9420,Ho Chi Minh City,75500
S09421,Hai Phong Dome 9421,Hai Phong,73000
S09422,Hanoi Sports Complex 9422,Hanoi,60000
S09423,Hanoi National Stadium 9423,Hanoi,34000
S09424,Nam Dinh Arena 9424,Nam Dinh,28500
S09425,Da Nang Dome 9425,Da Nang,69500
S09426,Quy Nhon Arena 9426,Quy Nhon,31500
S09427,Nha Trang Dome 9427,Nha Trang,53000
S09428,Hai Phong National Stadium 9428,Hai Phong,71500
S09429,Quy Nhon Arena 9429,Quy Nhon,52000
S09430,Nha Trang Dome 9430,Nha Trang,43500
S09431,Hai Phong Park 9431,Hai Phong,15500
S09432,Binh Duong Arena 9432,Binh Duong,78000
S09433,Nam Dinh National Stadium 9433,Nam Dinh,63500
S09434,Hue Sports Complex 9434,Hue,32000
S09435,Hanoi Arena 9435,Hanoi,72500
S09436,Can Tho Park 9436,Can Tho,62500
S09437,Nam Dinh Park 9437,Nam Dinh,36500
S09438,Ho Chi Minh City Park 9438,Ho Chi Minh City,29500
S09439,Nam Dinh Arena 9439,Nam Dinh,23500
S09440,Quy Nhon Arena 9440,Quy Nhon,80000
S09441,Quy Nhon Arena 9441,Quy Nhon,50500
S09442,Ho Chi Minh City Arena 9442,Ho Chi Minh City,73500
S09443,Nam Dinh National Stadium 9443,Nam Dinh,69000
S09444,Hue Arena 9444,Hue,38000
S09445,Hanoi Sports Complex 9445,Hanoi,79000
S09446,Nam Dinh Dome 9446,Nam Dinh,19000
S09447,Da Nang Dome 9447,Da Nang,62000
S09448,Hue Dome 9448,Hue,41000
S09449,Can Tho Arena 9449,Can Tho,44500
S09450,Da Nang Park 9450,Da Nang,57000
S09451,Nha Trang Sports Complex 9451,Nha Trang,79000
S09452,Hai Phong Park 9452,Hai Phong,47000
S09453,Nha Trang Park 9453,Nha Trang,64000
S09454,Nam Dinh Sports Complex 9454,Nam Dinh,16500
S09455,Quy Nhon National Stadium 9455,Quy Nhon,48000
S09456,Binh Duong Dome 9456,Binh Duong,34500
S09457,Hanoi Dome 9457,Hanoi,64000
S09458,Quy Nhon Sports Complex 9458,Quy Nhon,64500
S09459,Hue National Stadium 9459,Hue,26000
S09460,Hanoi Park 9460,Hanoi,15500
S09461,Ho Chi Minh City Park 9461,Ho Chi Minh City,78000
S09462,Da Nang Park 9462,Da Nang,18000
S09463,Da Nang Arena 9463,Da Nang,65500
S09464,Ho Chi Minh City Sports Complex 9464,Ho Chi Minh City,66000
S09465,Nha Trang Arena 9465,Nha Trang,55500
S09466,Hanoi Sports Complex 9466,Hanoi,32000
S09467,Binh Duong Park 9467,Binh Duong,75000
S09468,Hanoi Park 9468,Hanoi,30000
S09469,Da Nang Arena 9469,Da Nang,38000
S09470,Hai Phong Arena 9470,Hai Phong,28500
S09471,Da Nang National Stadium 9471,Da Nang,77500
S09472,Da Nang Arena 9472,Da Nang,38500
S09473,Ho Chi Minh City National Stadium 9473,Ho Chi Minh City,25000
S09474,Can Tho Sports Complex 9474,Can Tho,37500
S09475,Hanoi National Stadium 9475,Hanoi,55500
S09476,Hai Phong Sports Complex 9476,Hai Phong,33500
S09477,Can Tho National Stadium 9477,Can Tho,30000
S09478,Hue Park 9478,Hue,48000
S09479,Binh Duong Park 9479,Binh Duong,33500
S09480,Hai Phong Park 9480,Hai Phong,27500
